6,0.0,Football Yankees,Non-Starter,Donald Brown,LAC,RB|W/R/T
6,18.05,Football Yankees,Non-Starter,Deion Branch,Ind,WR|W/R/T
6,4.0,Football Yankees,Starter,New England Patriots,NE,DEF
7,18.18,Football Yankees,Starter,Ben Roethlisberger,Pit,QB
7,18.35,Football Yankees,Starter,Steve Smith,LAR,WR|W/R/T
7,9.75,Football Yankees,Starter,Randy Moss,SF,WR|W/R/T
7,11.4,Football Yankees,Starter,Beanie Wells,Ari,RB|W/R/T
7,4.8,Football Yankees,Starter,Chris Ivory,Buf,RB|W/R/T
7,5.65,Football Yankees,Starter,Kellen Winslow,NYJ,TE|W/R/T
7,3.75,Football Yankees,Starter,Larry Fitzgerald,Ari,WR|W/R/T
7,17.2,Football Yankees,Non-Starter,Aaron Rodgers,Pit,QB
7,8.05,Football Yankees,Non-Starter,Mike Tolbert,Buf,RB|W/R/T
7,13.65,Football Yankees,Non-Starter,Willis McGahee,Cle,RB|W/R/T
7,0.55,Football Yankees,Non-Starter,Brandon Tate,NO,WR|W/R/T
7,44.1,Football Yankees,Non-Starter,Darren McFadden,Dal,RB|W/R/T
7,0.0,Football Yankees,Non-Starter,Clinton Portis,Was,RB|W/R/T
7,4.9,Football Yankees,Non-Starter,Deion Branch,Ind,WR|W/R/T
7,26.0,Football Yankees,Starter,Washington Commanders,Was,DEF
8,5.7,Football Yankees,Starter,Ben Roethlisberger,Pit,QB
8,1.05,Football Yankees,Starter,Randy Moss,SF,WR|W/R/T
8,20.7,Football Yankees,Starter,Larry Fitzgerald,Ari,WR|W/R/T
8,12.65,Football Yankees,Starter,Beanie Wells,Ari,RB|W/R/T
8,14.0,Football Yankees,Starter,Darren McFadden,Dal,RB|W/R/T
8,0.75,Football Yankees,Starter,Kellen Winslow,NYJ,TE|W/R/T
8,2.35,Football Yankees,Starter,Deion Branch,Ind,WR|W/R/T
8,0.0,Football Yankees,Non-Starter,Steve Smith,LAR,WR|W/R/T
8,0.7,Football Yankees,Non-Starter,Chris Ivory,Buf,RB|W/R/T
